username,rating,helpful,total,date,title,review,topic,sentiment_score,subjectivity,person_name
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","but Audrey Tatou revitalized my interest in film and left me wondering why her name didn""t appear on Academy ballots",acting_performance,5,S,Audrey Tatou
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","and what possessed the Academy to favor ` No Man""s Land .",commercial_context,2,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
",""" An already perfect film couldn""t get much better but along with the lovingly created cinematography and delight of rising star Tatou came the wonderful story of a true do - gooder .",story_plot,5,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","` Amelie "" is a film that begs you to get happy and should give some short - term contentment to even the most depressed of individuals .",themes_messages,4,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
",Little moments like the tragically funny early years of Amelie are very special,story_plot,4,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","and the best I""ve seen on the silver screen .",viewing_experience,4,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
",The scene where Amelie is skipping stones in the canal should be studied for years to come as the greatest technical moment in cinema .,technical_visuals,5,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","Movies like this one don""t come around very often .",viewing_experience,4,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","Perhaps the creators of films that pander to dumbed - down audiences who apparently can""t tell that their watching last year""s film should take the hint .",themes_messages,2,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
",The movie - going public wants to be inspired and wants to be provided with the same imagination they have when reading a great novel .,themes_messages,3,S,None
yaseminturkish,10,62,85,18 February 2003," Amelie innocently skips stones in the canal and you realize that this deserves all the hype
","This is why ` Amelie "" remains # 18 on the list of best films . 10/10",recommendation,5,S,None
hades35,10,226,340,30 December 2003," Fantastic...
","It is the best film i""ve ever seen .",viewing_experience,5,S,None
hades35,10,226,340,30 December 2003," Fantastic...
",Only the French could make films as good as this .,comparative_analysis,3,S,None
hades35,10,226,340,30 December 2003," Fantastic...
",Amélie explores the trivial things in life,themes_messages,3,O,None
hades35,10,226,340,30 December 2003," Fantastic...
",and it brings you to some realisations of your own in that our lives are so simple,themes_messages,3,S,None
hades35,10,226,340,30 December 2003," Fantastic...
",and we only need the simplest of things to keep us happy .,themes_messages,3,S,None
hades35,10,226,340,30 December 2003," Fantastic...
",Amélie is a must for anyone,recommendation,5,S,None
perica-43151,10,12,14,20 July 2018," Hearthwarming
",This gem is one of the most memorable French movies of the new millennium .,recommendation,5,S,None
perica-43151,10,12,14,20 July 2018," Hearthwarming
",Amelie wears its heartwarming charm in best way possible .,viewing_experience,5,S,None
perica-43151,10,12,14,20 July 2018," Hearthwarming
","If you have not seen this movie , go and see it now .",recommendation,5,S,None
Chris Do,10,33,50,28 December 2001," Psychologically insightful
",This movie is stylish beyond belief .,artistic_design,5,S,None
Chris Do,10,33,50,28 December 2001," Psychologically insightful
","But what strikes me most is the way it manages to capture the reality of human emotions , how internal monologues are played out in the form of TV programs , how dreams are simulated by the magical movements of inanimate objects and talking photographs ! It is a charismatic portrayal of inner existence and the most natural desire to pursue happiness , both in our life and that of others .",themes_messages,5,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","Rating : * * * 1/2 out of * * * * What a fun film ! From the moment it begins , "" Amelie "" bursts with joy and energy .",viewing_experience,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","It""s a fable of sorts , a love letter to a Paris fondly dreamt of by many .",story_plot,3,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","It may not be the real world ,",themes_messages,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","but it is such a delightful fantasy that it doesn""t matter how unbelievable some of it may be .",viewing_experience,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",""" Amelie "" is the rare romantic comedy that has both the romance and the comedy .",genre_style,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","It isn""t very surprising that this has been a hit in France for a while now ,",commercial_context,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",and I have no doubt it will find the audience it needs in the States as well .,commercial_context,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",Amelie Poulain ( Audrey Tautou ) is a nave girl working at the Two Windmills Caf .,character_development,3,O,Audrey Tautou
bigspeegs,8,111,189,11 January 2002," A nice little film
",When she was a child her mother and teacher was an innocent victim of a suicide gone awry .,story_plot,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",Amelie stayed with her father until she was old enough to leave and lead a life of her own .,story_plot,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","One day she finds a small box of treasures behind a tile in her wall , she decides to return it to her owner and become a natural do - gooder .",story_plot,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","Later on , she catches a man groping for lost photos under a photo booth ( Nino Quincampoix , played by Mathieu Kassovitz ) ,",story_plot,3,O,Mathieu Kassovitz
bigspeegs,8,111,189,11 January 2002," A nice little film
","and it""s love at first sight .",emotion,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",She decides to go on a quest to find this man and help anyone she can along the way ( including her father and co - workers ) .,story_plot,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","I said before that this film was a love letter to Paris , it is also a love letter to Amelie herself .",themes_messages,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","Jean - Pierre Jeunet ( director and co - screenwriter ) conjured the film like a dream , as if Amelie is his dream girl",filmmaking_direction,5,S,Jean-Pierre Jeunet
bigspeegs,8,111,189,11 January 2002," A nice little film
",and he is trying to save her and bring her to a happy ending .,story_plot,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","It""s not hard to want everything to work out for her and her friends .",emotion,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","Amelie Poulain is the kind of person who you wish was your best friend , your neighbor or your sister .",character_development,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","She bounces along with good grace and whimsy living life to its fullest , yet keeping a mischievous grin .",character_development,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","She has her own idea of justice that isn""t very disagreeable .",character_development,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",The tormentors must in turn be tormented ; the lifeless must be brought to life .,themes_messages,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","The film is like a non - musical "" Bells Are Ringing "" , with our heroine bringing so much life to those around her but neglecting her wants and needs .",character_development,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","After seeing Audrey Tautou as Amelie , I can""t possibly imagine anyone else in that role .",casting_choices,4,S,Audrey Tautou
bigspeegs,8,111,189,11 January 2002," A nice little film
","She embodies Amelie like no one else could , she is a rare find that pulls off the job of breathing life into Amelie in spades .",acting_performance,5,S,Audrey Tautou
bigspeegs,8,111,189,11 January 2002," A nice little film
","Wait , I take that back .",viewing_experience,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","She does not just breathe life into Amelie , Tautou makes her jump off the screen",acting_performance,5,S,Audrey Tautou
bigspeegs,8,111,189,11 January 2002," A nice little film
",and pull the audience into the story .,viewing_experience,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",It would be a crime for her not to get a Best Actress nomination for her role .,recommendation,5,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","Magical is the world that Amelie lives in , where photos and lamps come alive to aid her quest , where TV shows are showing nothing but her story .",artistic_design,5,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","The story this setting surrounds is pretty standard ,",story_plot,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",and presented plainly could have just been another machine - processed romantic comedy .,writing_dialogue,2,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
",Is it too sappy ? No .,viewing_experience,3,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","On the contrary , the film takes quite a few steps to make sure it doesn""t become tacky or conventional .",writing_dialogue,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","The rich , storybook setting and a witty screenplay ( asides are taken to deepen our connection each character , little things that each likes and dislikes ) make the film all the more a delight to watch .",writing_dialogue,5,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","The cinematography , crafted by Bruno Delbonnel , does wonders for "" Amelie "" .",technical_visuals,5,S,Bruno Delbonnel
bigspeegs,8,111,189,11 January 2002," A nice little film
","The camera captures the action with an eye of a child in a candy store , beautifully bringing about each shot as a new discovery .",technical_visuals,5,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","With films like "" The Widow of Saint - Pierre "" , "" With a Friend Like Harry "" and box - office hit "" Brotherhood of the Wold "" , French cinema has had quite a year .",commercial_context,3,O,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","It""s a delight that we round off the year with "" Amelie "" , a fresh , funny journey that could have easily just been more Meg Ryan - esque romantic comedy fodder .",viewing_experience,4,S,None
bigspeegs,8,111,189,11 January 2002," A nice little film
","If not for anything else , see it for Tautou""s performance ,",acting_performance,5,S,Tautou
bigspeegs,8,111,189,11 January 2002," A nice little film
",but prepare to be smothered in a dream world .,themes_messages,2,S,None
Trattskalle,10,22,33,25 June 2002," Two hours of euphoria
","I""ve never ever felt so good after seeing a movie ,",emotion,5,S,None
Trattskalle,10,22,33,25 June 2002," Two hours of euphoria
","and I""m not even a romantic .",viewing_experience,3,O,None
Trattskalle,10,22,33,25 June 2002," Two hours of euphoria
","I""ve seen it four times at the movies ,",viewing_experience,3,O,None
Trattskalle,10,22,33,25 June 2002," Two hours of euphoria
","and I""ll buy the DVD the second it gets up on the shelves .",recommendation,4,S,None
Trattskalle,10,22,33,25 June 2002," Two hours of euphoria
","I wasn""t the slightest bit surprised to see that it""s a top10 movie here .",expectation,3,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","Not too long ago I was watching "" The Hustler "" ,",comparative_analysis,3,O,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
",and it was quite obvious that the film and practically everything about it was undeniably cool .,viewing_experience,4,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","Especially the way Jackie Gleason walked , the way he was dressed , the way he spoke , he wasn""t trying to be cool , he simply was .",character_development,4,S,Jackie Gleason
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","On a minorly related note , "" Amelie "" is a film that wants to be quirky , it wants to be cutesy ,",story_plot,3,O,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","but it fails because it tries too hard : The exaggerated camera movements and sound effects , the ultra - luminous ( yet rather nice ) cinematography designed to turn Paris into a fantasy world , the odd quips of dialogue on orgasms , but the absolute biggest fault of the film is with the lead character known as Amelie .",technical_visuals,2,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","Amelie is a woman - child who likes to take it upon herself to do selfless good deeds for everyone around her ,",character_development,3,O,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
",and the entire storyline revolves around her attempts to fix various problems for everyone within her vicinity .,story_plot,3,O,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","The only problem is that Amelie""s selflessness isn""t real , she""s only doing this to feed her own sense of accomplishment so she can crack that god - awful smile at the camera once that good deed is done .",character_development,2,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","Not long after it becomes extremely apparent that she""s a psychopath who breaks into other people""s appartments to screw with them ( because she , not the police or any authorities , must be the one to deal with bad people ) , appoints herself as an unneeded tour guide for a blind man and basically does whatever she wants , regardless of whether it actually helps anyone .",character_development,2,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","The film has clearly taken cues from the French New Wave ( Amelie even watches "" Jules Et Jim "" at the Cinema )",filmmaking_direction,3,O,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","but it has taken those editing and storytelling tricks to the nth degree and spoiled the entire film , even Amelie is taken from Irene Jacob""s character in "" Three Colours : Red "" and made even nicer",filmmaking_direction,2,S,Irene Jacob
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","and sweeter until she""s just plain obnoxious It""s an unbearably naive film that""s filled with so much sugary fake charm that it becomes sickening rather quickly , and once the cutesy novelty wears off you realise that there""s just no substance to the storyline at all .",story_plot,2,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","Some people have been enchanted by the magical qualities of it ,",viewing_experience,4,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
",but I was completely put off as the whole thing was over - the - top and rather self - indulgent .,viewing_experience,2,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
","A film like "" L""Atalante "" finds the poetic beauty in the banality of life",comparative_analysis,4,S,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
",and simply displays it in all of its ordinary glory .,comparative_analysis,3,O,None
Miura88,1,144,276,2 April 2010," Insufferably Annoying
",""" Amelie "" constantly forces you to accept its own childish and faux - magical view of the world , some people can accept it , but I can""t .",themes_messages,2,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
",This piece of art just shocked me .,emotion,3,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
","Not by non - sense visual or sound effects , not by its hard , war scenes , not by its too - profound - to - be - understood psycho - socio - sexual comment , but by its h u m a n i t y. Humanity ... Just think about that .",themes_messages,5,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
","Have we all forgotten the sense of this word ? In a world that depresses us into our little caves , in a period when no - one is safe and sure about the intentions of his / hers neighbour , thoughts about giving LOVE and HAPPINESS to the people surrounding you , me , everyone are really really precious .",themes_messages,5,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
","I do not want to speak about the plot , this you have already read in other comments around .",story_plot,3,O,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
",I only want to say one thing .,emotion,3,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
",If you believe that people can love,themes_messages,3,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
","and give , then just go see this movie right now .",recommendation,5,S,None
Sovereign,10,27,45,29 October 2001," ""Presque parfait!"",like the French would say...
","You deserve it ! P. S : The soundtrack is just "" parfait "" as well ...",audio_music,5,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","I hate to be one of those negative people ,",emotion,2,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
",but I hate this movie with an incredible fiery passion .,viewing_experience,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","I think it""s very possibly the most overrated film of all time .",viewing_experience,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
",I watched it a while back expecting to see something amazing,expectation,3,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
",but I was disappointed beyond words .,viewing_experience,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
",The main character is very possibly the most annoying movie creation of all time .,character_development,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","She""s really cutesy and pale and she doesn""t say anything .",character_development,2,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","She""s like a cross between Shirley Temple and a mime .",character_development,3,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
",By the end of the movie you just want to reach into the screen and choke her .,emotion,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","Beyond that , as far as I can tell , the movie has no point whatsoever .",themes_messages,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","And just for record , I""m not just saying this because I""m an idiot American who can""t appreciate French cinema -- I actually love French films ( my favs are The Girl On The Bridge , La Haine , and Leon : The Professional ) .",comparative_analysis,4,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
",But this one just makes me want to pull my hair out .,viewing_experience,1,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","Anyway , I""ll certainly attempt to watch it again at some point and give it another chance ,",viewing_experience,3,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","but so far I""m at a complete loss as to why this movie is ranked at # 18 .",expectation,2,S,None
AnomyBC,1,136,267,26 May 2003," Why do people like this movie???
","Feel free to reply and tell me why I""m wrong .",viewing_experience,3,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
","After finding out there is a new movie in the top 20 list which I haven""t seen yet , I decided I have to watch this one ( # 16 ... ) . Having 8 .",recommendation,3,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
","9/10 after ~22000 votes , I thought it must be superior ,",expectation,3,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
","but was very disappointed : It""s a good movie , even great one ,",viewing_experience,4,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
","but it DOESN""T deserve such high grades .",expectation,2,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
","The story - line is not surprising at all ,",story_plot,2,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
",and the story itself is not that interesting ... My recommendation : avoid big expectations .,recommendation,2,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
","It""s a nice - little - film .",viewing_experience,4,S,None
bobi_g,6,40,72,25 August 2002," The most over-rated film I've ever seen...
",Not more than that ...,viewing_experience,2,S,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","In 1974 , in Enghien in the northern suburbs of Paris , the girl Amélie Poulain was born",story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","and raised alone by her cold hearted father and her stressed mother due to a mistake of her father""s evaluation of her heart conditions .",story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
",Her mother dies in a weird accident,story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","and when the shy and daydreamer Amélie Poulain ( Audrey Tautou ) becomes a young woman , she moves to central Paris and works as waitress in the café Deux Moulins in Montmartre .",story_plot,3,O,Audrey Tautou
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","On 30 August 1997 , Amélie finds a child treasure hidden behind the wall that belonged to a dweller from the 50""s ,",story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
",and she decides to anonymously return it to the owner .,story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","He seeks out the man and when she witnesses his happiness , she decides to become the "" godmother of the rejected "" , anonymously helping people that are her acquaintances using her fantasy and little tricks .",story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
",She convinces her father to travel abroad using his garden gnome ; she helps her neighbor that is an outcast and lonely painter and the super that misses her unfaithful husband ; she also helps her hypochondriac colleague that works in the tobacco shop and the man that stalks the other waitress acting like cupid ; she plays pranks to an employer that mistreats his employee with abusive relationship .,story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","When Amélie finds the album of photos of an intriguing collector that collects rejected photos in the Photomaton of the Gare de l""Est , she seeks him out",story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
",and falls in love with him .,story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","On 28 September 1997 , Amélie Poulain finds love .",story_plot,3,O,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
",""" Le Fabuleux Destin d""Amélie Poulain "" is certainly one of the sweetest and most original movies of cinema history .",viewing_experience,5,S,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
",The surrealistic screenplay is stunning and it is impossible not falling in love for the character performed by the expressive Audrey Tautou .,writing_dialogue,5,S,Audrey Tautou
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","The direction and the acting are top - notch , supported by awesome camera work and the cinematography , excellent edition and magnificent soundtrack .",filmmaking_direction,5,S,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","This is a delightful romance even when you watch it for the second time , My vote is nine .",viewing_experience,5,S,None
claudio_carvalho,9,18,29,10 April 2009," One of the Sweetest and Most Original Movies of Cinema History
","Title ( Brazil ): "" O Fabuloso Destino de Amelie Poulain "" ( "" The Fabulous Destiny of Amélie Poulain "" )",commercial_context,3,O,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",So today I was depressed .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",Challenging with my very first real crush on someone .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",Having all the negative thoughts on my mind thinking about confronting her and telling her my one little secret .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",I have never really been with a girl in my life .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",Actually never even really talked to a girl due to my severe anxiety .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
","Anyway , I found this movie in my long list of unwatched movies .",viewing_experience,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",And i asked my friend if watching a romance movie would make me feel more depressed and anxious .,expectation,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
","He said "" 100 % Defiantly bro "" !",emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
","But I couldn""t resist the attraction that this movie had on me and started watching it .",viewing_experience,4,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",I literally THANK GOD that i had the opportunity to watch this film in this turning point of my life .,emotion,5,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",I cried LOUD during the last minutes of this film .,emotion,5,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",I had the feeling like I was watching the story of my own life .,emotion,4,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
","I realized that I would nearly loose the soul of my life if I don""t take my feelings and my heart serious . So I decided .",emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",I decided not to crush myself by paying attention to my negative and obsessive thoughts more than my soul and my heart calling .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",I wanna tell her tomorrow .,emotion,3,S,None
amkh-60573,9,3,3,30 November 2019," It had a huge impact on my life!
",Please wish me luck ! And remember to listen to your heart !,recommendation,3,S,None
prospera1203,10,18,30,8 September 2002," EXCELLENT!
",Are you a romantic ? Do you notice the little things around you in life ? This movie will show you that there are more people in the world like you and me .,themes_messages,4,S,None
prospera1203,10,18,30,8 September 2002," EXCELLENT!
",I urge you to see this film .,recommendation,4,S,None
prospera1203,10,18,30,8 September 2002," EXCELLENT!
","Five reasons : the story ! ! ! The special "" filters coloring "" the details the actors the unusual crooks in the road of the film Fall in love with Amelie , I have !",story_plot,5,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","* * very mild spoilers * * I rented "" Amelie "" reluctantly .",expectation,3,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","I had the impression that it would be a "" girlie "" film with meandering narrative and boring angst - ridden characters .",expectation,2,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","I am so glad I was wrong ! What I did get was a "" magical realism "" tale of an introverted woman trying to improve the lives of the people around her .",story_plot,5,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","Amelie , through clever scheming and gentle intervention , facilitates delightful life experiences for her fellow characters .",story_plot,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","The film does move at a slower pace ,",editing_pacing,3,O,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","but the plot points are endearing , and it never drags .",story_plot,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","Every scene has a subtextual significance , where every shot adds a tiny sense of guilty voyeurism as we peek gentle into these people""s lives .",themes_messages,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",The plot devices are purposely stretched to fantastical lengths at times .,story_plot,3,O,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","Laurant and Jeunet use this "" magical "" aspect of the realism to cultivate an optimism and effervescence that you won""t find in any Hollywood movie today .",filmmaking_direction,4,S,"Laurant, Jeunet"
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","The mood is always dreamy in this film ,",themes_messages,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",yet is never childish .,themes_messages,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",The characters will warm your heart .,character_development,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","Audrey Tatou is perfect as the shy - yet - smouldering Amelie ,",casting_choices,5,S,Audrey Tatou
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",and Jamel Debbouze is perfect as the impish Lucien .,acting_performance,5,S,Jamel Debbouze
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","You will love the sub plots of Amelie convincing her father to travel ,",story_plot,5,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",and how she seeks gentle vengeance on the wicked grocer .,story_plot,4,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","The scheme to introduce herself to Nino ,",story_plot,3,O,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",and the plot to do matchmaking at the cafe .,story_plot,3,O,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
","All of these little stories are bound to tweak your heartstrings ! In the end : Amelie will leave you with feeling that "" Pay it Forward "" should have left you with ... A buoyant and optimistic affection for humanity and life ! I highly recommend this movie to anyone , whether you are an action fan , an intellectual , or a feel - good Hollywood movie buff .",recommendation,5,S,None
voodoobeaver,10,19,32,25 November 2002," Magical Realism for a cynical world...
",There are clever plot elements and characterization that are good for all movie fans ! 9 kernels of popcorn out of 10 .,story_plot,4,S,None
tbumber,10,20,34,19 January 2005," dreamy and wonderful
",This is one of my favorite movies of all time .,viewing_experience,5,S,None
tbumber,10,20,34,19 January 2005," dreamy and wonderful
","It is romantic an absolute non - icky way , it shows a humans kindness in whole new lighting and Nino and Amelie share this delicate , tender , gentle love without many words said .",themes_messages,5,S,None
tbumber,10,20,34,19 January 2005," dreamy and wonderful
",Jean - Pierre made this film colorful like only few other people did or could do .,filmmaking_direction,5,S,Jean-Pierre
tbumber,10,20,34,19 January 2005," dreamy and wonderful
","Paris looks absolute dreamy and it makes you wish you were born in Paris , in Montmartre , with french as your mother tongue .",artistic_design,5,S,None
tbumber,10,20,34,19 January 2005," dreamy and wonderful
","It makes you wanna do something beautiful with your life , to yourself and to others , of course .",themes_messages,5,S,None
tbumber,10,20,34,19 January 2005," dreamy and wonderful
","It makes you brave , although you think of yourself to be the worst coward ever to live on this planet .",themes_messages,5,S,None
