username,rating,helpful,total,date,title,review
goodfella479,10,11,27,29 December 2013," What to think of this film
","Belfort said as much in the first 15 minutes of the movie , that money was the drug that compared to no other ,"
goodfella479,10,11,27,29 December 2013," What to think of this film
",and demonstrated for the remainder of the film that indeed he would go to all ends to earn whatever he could .
goodfella479,10,11,27,29 December 2013," What to think of this film
","The final scene of the audience of his seminar , all Joe Schmoes looking on with that hint of greed in their eye , hoping they too could be that one person to live it big ... Its what the world has come to ."
goodfella479,10,11,27,29 December 2013," What to think of this film
","Scorsese""s message is clear : you all want it ,"
goodfella479,10,11,27,29 December 2013," What to think of this film
","but this is what it costs - so is it worth it ? For those of you who walked out or decided that there was not enough happiness to warrant a decent review , I suggest you take a look around"
goodfella479,10,11,27,29 December 2013," What to think of this film
","and let me know where the almighty dollar isn""t ruling a part of your life ."
goodfella479,10,11,27,29 December 2013," What to think of this film
","Ask yourself , if you had the means to change what was wrong ,"
goodfella479,10,11,27,29 December 2013," What to think of this film
","and go beyond , would you not ?"
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","I""m a fan of crude -- I""ve got no problems with nudity , sex , drug use , foul language , etc ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",But this movie tried to be two things
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",and failed at both .
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","It""s listed and well reviewed as a comedy , but it""s not very funny ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","It tries too hard because it""s simply not witty , almost throughout ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","The writer , Terrence Winter""s funniest contributions to culture were Sister , Sister and Xena : Warrior Princess ( 4 episodes combined ) . That""s fail # 1 ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",The attempt at being a cautionary tale is fail # 2 .
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","Most people walked away amused , maybe disgusted ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",But who walked away with any genuine anger or sadness after this movie ? Maybe a handful of people .
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","The duped investors , and society at large are the victims of the crimes shown on screen ,"
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","but you never see them , never feel their pain ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","There isn""t even a character to develop on screen in that respect ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","I would""ve rather they""d gone all out with glorifying the crimes on screen , with actual funny dialogue and creative scenarios -- that would""ve require another writer for sure ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","I would""ve been thrilled by that ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
","But this movie wasn""t funny , and it wasn""t cautionary either ."
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",It was just a hyped up mess of a movie .
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",This was a painted up trollop version of Boiler Room .
goerge12344,Null,9,21,2 January 2014," Not funny enough, and not serious enough. A mess.
",Go watch that instead .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",""" Why don""t you boys go down to Wall Street"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and find some real crooks ? "" This is Tuddy Cicero speaking to the FBI men while they arrest his brother Paulie near the end of "" Goodfellas "" ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","It""s very revealing when "" ordinary "" gangsters believe they don""t hold a candle to the Wall Street guys ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","And after the 2008 financial crisis , the Goldman Sachs and Madoff scandals , it""s hard to prove them wrong ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","23 years later , Martin Scorsese , the greatest gangster movie director , finally did justice to Cicero""s words"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and took on the "" bigger players "" , through his adaptation of Jordan Belfort""s autobiographical book ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Jordan Belfort is a guy who , as far back as he could remember , always dreamed of making money and found an easier way than being a gangster : he became a trader ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","He wasn""t more handsome or charismatic than Henry Hill ( as portrayed in the films ) , he just studied"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",and got the passport to Wall Street .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","He could do what Hill did in all legality proving Al Capone""s quote that "" Capitalism is the legitimate racket of the ruling class "" ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","In fact , he almost made the Goodfellas look closer to Robin Hood figures , at least , they bribed a few working - class men ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",""" Goodfellas "" was craftsmanship compared to what these "" wolves "" in Armani""s clothing did : elevating theft to an industrial level , about making millions in a few hours ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and money out of virtually nothing , which is the essence of finance ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",It reminded me of these courses in business schools teaching how to make risk - less money through arbitrage .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","What Belfort makes is more straightforward , he sells worthless action to blue - collar people"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and then , it""s the traditional supply - and - demand rules , the more people buy , the more others want to buy , the value increases"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and when it goes high enough , you sell ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",What then happens to your client is besides your concerns .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Call it unethical , cynical or criminal ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","but this is the world""s holistic system ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",And the only talent that can make you rich quicker than talented and deserving people is being a good salesman .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Because , when you have to sell * * * * , just sell dreams ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","A good trader sells securities and buys capital , he sells promising values"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and makes real money , and it takes some communicative skills to make that possible ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","And that""s the key to these characters "" "" likability "" , by cinematic standards ; they know how to communicate their appeal , that""s the "" Gekko "" syndrome ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","The screenplay , written by Terence Winter , is full of these pep - talk speeches echoing the famous "" Greed is good "" tirade"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and we have such motivational ones as "" there""s no nobility in poverty "" ( also borrowed from Oliver Stone""s film ) ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",""" Wall Street "" set the tone for the financial - themed movies ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and there""s a reason these films fascinate us : we all love money , we all dream of being rich , if we dream of something else , it""s liable to have wealth in the process ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","There""s no potential dream that doesn""t involve in a way or another , sex , money or power , these movies speak to us , in a very personal level ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","I often found myself thinking that an average guy must make money to have sex with a beautiful girl ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",and a beautiful girl can get a rich guy easier than an average one .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","The film made me understand why : basically , a man""s main currency is the money he makes , even if you don""t dream of banging hot girls , you won""t earn your nagging wife""s respect if your pockets are empty ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and a woman""s currency is her beauty , her body and her willingness to use them ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Not only Margot Robbie""s frontal nudity is not shocking ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","but it""s also a necessity ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","When you have these guys indecently throwing lobsters , wiping their ass with paper bills or harassing flight attendants , it""s just their money language , they can get away with it ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Full nudity is the woman showing her best asset in that decadent world , it""s a fair trade ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","And only Scorsese could have portrayed such loathsome and amoral characters with that flamboyant , dizzying and electrifying style ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","The characters are sleazy , have nicknames as pathetic as their intentions , as if behind every trader , there was a crook sleeping ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",but they strangely appeal to us .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","There Scorsese""s obligatory morally corrupt protagonist rising high to fall hard , a multiple - time sinner who""s given a few moments of redemption"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","but won""t go until the sun really burns his wings ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Leonardo Di Caprio finally brings a performance where he can show a wide range of emotions , be charismatic and pathetic within the same five minutes and the credits also go to the gripping realism of the portrayal of cocaine , crack and Quaalude uses ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","No movie ever portrayed drugs and lust ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and the combination of both in such a straight - forward way ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and that was essential because there""s got to be a catch behind such a dreamy lifestyle ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","This ambivalence goes further as the title was borrowed from an unflattering portrait of the young yuppie go - getter ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",yet it gave him the perfect publicity to build his reputation .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","Did things change much ? After he cooperated with the FBI , he served a few years in prison"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",and became a motivational speaker .
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","In the film""s closing scene , you can see people looking at him with respect and adoration . The joke is on us ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","From Leo to the surprisingly good Jonah Hill as his right - hand man Donnie Azoff , from Matthew McConaughey as his first tutor , Kyle Chandler as the FBI agent or Jean Dujardin as the suave and crooked Swiss banker , the film is some actors "" finest hours ,"
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","and that includes Rob Reiner as Leo""s father and the promising Margot Robbie ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
",""" The Wolf of Wall Street "" is Scorsese back to his roots and one of his best ."
ElMaruecan82,10,5,10,19 March 2016," ""Goodfellas"" in ""Wall Street"": Wolves in Armani's Clothing...
","And what a cruel injustice that Roger Ebert , Scorsese "" number one fan , who loved every single film he made with Leo and adored "" Goodfellas "" , didn""t live up to see the culmination of the actor / director""s duo and the film in the same vein of greatness than its glorious predecessor ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
",The first thing I did was look up who the film editor was .
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
",Thelma Schoonmaker you are to blame for allowing this film to drag on for 3 hours .
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","Sex , drugs & ho""s ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","Hey , this is funny , the film is off to a good start ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","Sex , drugs & ho""s ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","Ah , OK we""re establishing a theme , building character development ... Sex , drugs & ho""s ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","OK , we get it , enough already ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","Sex , drugs & ho""s ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","Please God , make it stop ! Sex , drugs & ho""s . Dammit . Zzzzzzzzzzzzz ."
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
",Somebody should have manned up to Martin Scorsese
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
","and edited this film down to a watchable length . Maybe it""s just me"
Burning_Dog,3,5,10,7 April 2014," Was the editor on holiday?
",but this film seemed a little self - indulgent .
hywelis,4,5,10,19 February 2014," Pretty Ugly
","There""s nothing worse than being trapped in a place you can""t get out of and this is how I felt when I watched this film ."
hywelis,4,5,10,19 February 2014," Pretty Ugly
","A brilliant director , fantastic acting and an unlimited budget should make for a triumph"
hywelis,4,5,10,19 February 2014," Pretty Ugly
",but I felt that I was trapped for three hours in a Big Brother house with a bunch of morons .
hywelis,4,5,10,19 February 2014," Pretty Ugly
","There wasn""t one character to sympathise with , nobody to like and the concept of stealing money from people , though occasionally funny , was like watching a bunch of vandals smash a bus shelter ."
hywelis,4,5,10,19 February 2014," Pretty Ugly
",I was persuaded to see the film by my lovely girlfriend
hywelis,4,5,10,19 February 2014," Pretty Ugly
","and I was determined to try my best to overcome my misgivings , but it pans out exactly as you""d expect ; from the first attempts at thieving to the inevitable climax ."
hywelis,4,5,10,19 February 2014," Pretty Ugly
","If De Caprio""s character walked into my house today I""d punch him ."
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
","Sometimes , more is not necessarily better ."
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
",This is one of those .
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
","The Wolf of Wall Street draws and shows the evil side of stock markets from different angles ,"
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
","but in the end , it turns out excessive ."
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
","The picture some people had in their minds , about those stock brokers throwing money to the wind and blowing cocaine , resulted insignificant ."
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
",This plot could have been better fit in 100 minutes .
ezehomo,3,5,10,18 February 2014," The Wolf of the Excess
","Yet , the actors perform very well , especially Di Caprio , who seems to have been born for this kind of scripts where the lead role has to walk the line between two sides , the fake world , made of lies and miseries , and real one ."
aryeahunt,1,5,10,31 January 2014," Save your money, rent a porno- SPOILER ALERT
",Watched this movie .. Or rather a little over half of it before I had to turn in off .
aryeahunt,1,5,10,31 January 2014," Save your money, rent a porno- SPOILER ALERT
",Was not at ALL what I had been expecting from the trailer .
aryeahunt,1,5,10,31 January 2014," Save your money, rent a porno- SPOILER ALERT
",I thought it would be an intense drama or thriller .
aryeahunt,1,5,10,31 January 2014," Save your money, rent a porno- SPOILER ALERT
","Instead it was a movie filled with foul language and nudity and where the only plot seemed to be for the characters , including Dicaprio to find new and vile ways to philander , get stoned or drunk while they led you further into their insipid state of debauchery ."
aryeahunt,1,5,10,31 January 2014," Save your money, rent a porno- SPOILER ALERT
","Watching Leonardo blow coke down some woman""s ass , or his cronies throwing a little person at a Velcro target is not my idea of entertainment ."
aryeahunt,1,5,10,31 January 2014," Save your money, rent a porno- SPOILER ALERT
",Out of 10 ? It rates a -12
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",The Wolf of Wall Street is undoubtedly one of the funniest films ever made by director Martin Scorsese .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Unfortunately , it is not one of his best ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Clocking in at a whopping 180 minutes , Wolf is too much of everything : sex , drugs , profanity , laughs , dialogue , improvisation , narration ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","If you""ve been following the development and release of Scorsese""s latest , chances are you know all about the four - to - five hour , NC-17- rated cut that had to be trimmed down hastily for a Christmas day release ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","While legendary editor and Scorsese collaborator Thelma Schoonmaker""s editing is certainly not lacking in imagination , she and Scorsese let scenes run on entirely too long , cutting back and forth between actors who are clearly making it all up as they go along ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Most of the time , the actors appear to be having a great time with the freedom they""ve been given by their director ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Leonardo DiCaprio , in particular , gives an absolutely fearless performance ,"
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",and he is clearly enjoying himself .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",If only the audience had such a luxury .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","For its first hour or so , Wolf acclimates its viewers to its brisk pacing"
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",and no - holds barred storytelling .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","For the next hour and a half , however , the story falls victim to a "" rinse - and repeat "" method of constantly regurgitating its themes , scenes , and dialogue , until the inevitable ending provides some relief from its relentless pace ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Wolf tells the story of Jordan Belfort , a Wall Street con artist who dreams of being a rich broker like Henry Hill dreamed of being a gangster in Scorsese""s Goodfellas ( more on the similarities between these two films later ) ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","After losing a promising job in the recession of the late 1980""s Jordan learns the tricks ( literally ) of the trade at a small operation selling penny stocks ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Whereas larger , more regulated stocks yield a much smaller commission , "" penny stocks "" provide a 50 % commission for their brokers , who in turn sell an inferior product to gullible investors ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Jordan""s bright idea is to sell these cheap stocks in huge quantities to much wealthier clients , reaping a huge take for his new front - of - a - firm , Stratton Oakmont ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Needless to say , the plan works for a while ,"
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","and Belfort and his partners , including Donnie Azoff ( played by a joyously weird Jonah Hill ) become unfathomably rich ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",The remainder of the film is basically a visual orgy of gratuitous (
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","and I mean "" I - can""t - believe - they - got - away- with - this ) sex and drugs , set against the backdrop of an FBI investigation into Belfort""s dubious business practices ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",Perhaps the biggest issue I had with the film is just how gratuitous the edgy material was .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Let us compare to a movie like Goodfellas , for instance ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","That film shows multiple murders , often with characters meeting their demise by gunshots to the head ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","It also features copious amounts of cocaine consumption , along with about as many f - bombs as you""ll ever hear ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","However , one could make the argument that for the sake of the story , all of these elements are necessary in their fullness ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","When Henry Hill dabbles in unauthorized cocaine and arms dealing , especially after his best friend gets bumped off , the stakes become raised : one has the very clear understanding that in this world , one wrong move can result in death ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","The Wolf of Wall Street , on the other hand , shows relatively little in the way of consequences ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","For all the laws broken , all the drugs and hookers used up by the male characters , the biggest threat facing the supposed protagonists is possible jail time ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","A film that mimics the structure and feel of Goodfellas would do well to up the ante a bit ,"
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",but Wolf falls woefully short in this regard .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",This is not to say that there are no consequences .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Belfort""s unraveling is spectacular , particularly in a late scene in which he tries to leave his mansion with his young daughter in tow ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","But after two and a half hours of debauchery , a small portion of comeuppance seems like a lack of balance — or poetic justice ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","This lack of justice is exactly Scorsese""s point : for the vastly wealthy , there are often no tangible or justified consequences ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Scorsese does a great job of not condemning or judging his characters — he simply shows them as they are , rather objectively ,"
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",and they condemn themselves with their frat - boy antics .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","However , the director""s overlong dive into a world of excess at times seems a somewhat unhealthy fascination ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",The debate over The Wolf of Wall Street is currently raging online .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Variety is now running two pieces debating whether the film glorifies its characters "" depravity ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Some say this is Wolf""s genius — an ambiguous presentation of both the temptations of sin and the obvious consequences of those who give in to it ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",Others would argue that people are giving Scorsese too much credit for what is ultimately an uneven tale with no dramatic drive .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",I count myself among the latter .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","There""s a classic sequence toward the end of Goodfellas in which Henry lives in a constant state of paranoia — first as the result of his drug use and later because he has agreed to rat out all of his friends to join the Witness Protection Program ."
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",These scenes are key for the arc of the story — both to illustrate the dangerous stakes
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",and to drive the narrative toward its conclusion .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
",The Wolf of Wall Street should have had such a sequence .
burger1124,5,5,10,31 January 2014," Excessive but Lacking
","Instead , we were given just another scene with cocaine and sex ."
sadief1880,5,5,10,20 January 2014," Good Fellas Redux
","In 2024 we""ll ask : What was the name of that movie ten years ago that was "" Good Fellas "" with DiCaprio & stockbrokers instead of gangsters ? In fact , "" Wolf "" would be high plagiarism had it not been Scorcese self - aggrandizing : The sound track parallels GF identically to set mood and time frame ."
sadief1880,5,5,10,20 January 2014," Good Fellas Redux
","The martini lunch with McConaughey attempts an analogy with the GF "" whadda mean funny "" scene in its "" over the top "" script ,"
sadief1880,5,5,10,20 January 2014," Good Fellas Redux
","but comes up short , far from "" the top "" without Pesci""s superior ad lib performance ."
sadief1880,5,5,10,20 January 2014," Good Fellas Redux
","Bad guys with poor educations laugh a lot , do drugs , cheat on their wives , eventually do themselves in with the feds "" help ."
sadief1880,5,5,10,20 January 2014," Good Fellas Redux
","Whoddathunk ? Why did that "" 90 ticket to GF cost me so much less ?"
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
",The one good thing about this film is Di Caprio - as usual he is excellent
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
",and never fails to entertain .
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
",The film itself is fatally flawed ; the characters are very one dimensional
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
","and the leading character , brilliantly played by Leonardo Di Caprio , is a sleazy and obnoxious parasite for whom it is very difficult to develop any sympathy whatsoever ."
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
",Scorsese is used to handling such individuals from his gangster epics but depicting Belfort as some kind of financial gangster somehow fails to convince me .
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
","Sure , there are some very funny scenes ,"
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
","but most of the story gets lost in over the top shouting , swearing and general hysteria ."
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
","You can""t help thinking that the main characters all belong in a lunatic asylum even before the film really gets going ."
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
","No doubt the many Scorsese fans will praise him to the hilt ,"
marklv,5,5,10,18 January 2014," Hysterical, but not in a funny way..........
",but this effort is a disappointment when compared to his many previous successes .
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","The Wolf on Wall Street has some noteworthy scenes ,"
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","and was entertaining to a certain extent ,"
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
",but somehow the filmed lacked to come together to one cohesive film .
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","Belfort , seems to become a "" criminal "" practically overnight ."
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
",I believe this was too sharp of a turn for a three - hour film .
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","Belfort become "" hooked "" on Wall St early in the film , creating somewhat of a disconnect between him and his new wife early on ."
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","This "" disconnect "" caused the movie to be overly focused on DeCaprio throughout the entire film ."
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","I felt like his business partner and friend , Donnie Azoff , was a miscast ,"
acharust,6,5,10,12 January 2014," Antagonist no match for stellar performance by DeCaprio
","and , although enjoyable to watch , he doesn""t look or seem like a stockbroker , or someone involved in this type of business ."
