movie_title,title,review,rating,helpful,total,date,topic,sentiment_score,subjectivity,person_name
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","It superbly tackles the narrative and the non linear story doesn""t at all pull you away from the intensity of the events happening on screen that don""t stop from 00 : 00 to the last scene .",10,1172,1776,22 July 2017,story_plot,5,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",Hans Zimmer most likely gives one of the most fitting scores for a war film ever .,10,1172,1776,22 July 2017,audio_music,5,S,Hans Zimmer
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",Sometimes there is only one note playing followed by heartbeat sounds and a ticking clock while other times a massive orchestra is interpreting what is going on on screen .,10,1172,1776,22 July 2017,audio_music,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",The movie brilliantly projects the feeling of each and every soldier on the beach to the audience .,10,1172,1776,22 July 2017,viewing_experience,5,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","Confusion , turmoil and fear .",10,1172,1776,22 July 2017,emotion,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",The cinematography was breathtaking and I felt anxious throughout most of the run time .,10,1172,1776,22 July 2017,technical_visuals,5,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",There is no lead in this film,10,1172,1776,22 July 2017,character_development,2,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","and I can""t really say anyone stuck out as giving a brilliant performance because it wasn""t needed",10,1172,1776,22 July 2017,acting_performance,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","and I""ll explain why .",10,1172,1776,22 July 2017,story_plot,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","The biggest criticisms of Dunkirk that I""ve heard of so far are that the characters are lacking in depth",10,1172,1776,22 July 2017,character_development,2,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","and that we aren""t given anything to be invested in them .",10,1172,1776,22 July 2017,character_development,2,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",I feel like Nolan was trying ( successfully ) to make the audience care for each and every one of the men on the beach .,10,1172,1776,22 July 2017,filmmaking_direction,4,S,Christopher Nolan
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","He needed to have some form of "" main characters "" to be in the story so that we can see the events unfold from the direct perspective of all of the soldiers .",10,1172,1776,22 July 2017,character_development,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","Usually in war films ( I""ll use saving private Ryan as an example ) the plot revolves around certain soldiers ( like Cpt .",10,1172,1776,22 July 2017,story_plot,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",Miller and Ryan ) being in a war,10,1172,1776,22 July 2017,story_plot,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",and doing things in the war but its still about THEM not THE WAR as much .,10,1172,1776,22 July 2017,story_plot,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",In my opinion Dunkirk is a telling the STORY OF DUNKIRK .,10,1172,1776,22 July 2017,story_plot,4,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","Not of Harry Style""s character or Tom Hardy""s character but of Dunkirk .",10,1172,1776,22 July 2017,character_development,3,O,"Harry Styles, Tom Hardy"
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","What any of the "" main characters "" felt , every other soldier felt .",10,1172,1776,22 July 2017,character_development,3,O,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",Nolan resorted more to film - making techniques to tell the story rather than dialogue,10,1172,1776,22 July 2017,filmmaking_direction,4,S,Nolan
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","and that is why some people might have had a problem with the lack of character depth but realistically this type of terrible event wouldn""t be a place for someone to "" develop "" as a character but rather a event where MEN WANTED ONLY SURVIVAL , and Nolan showed that perfectly .",10,1172,1776,22 July 2017,character_development,4,S,Nolan
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","As for what the top review of Dunkirk on IMDb says about "" lack of emotion "" in the film , I believe this to be a completely incorrect statement .",10,1172,1776,22 July 2017,emotion,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","Maybe he was referring to the lack of "" brotherhood amongst men "" or the feeling of moral or something epic like that .",10,1172,1776,22 July 2017,themes_messages,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
","Again the longing for the "" Saving Private Ryan "" format of war films .",10,1172,1776,22 July 2017,comparative_analysis,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",What the reviewer fails to see is that realistically there was NO emotion on that beach besides fear and confusion .,10,1172,1776,22 July 2017,emotion,3,S,None
Dunkirk," A short review with a longer explanation of why its OK that this movie didn't have any 'characters'
",And I can safely say that Nolan and Zimmer and the DP all successfully gave us those feelings . 9 . 5/10,10,1172,1776,22 July 2017,filmmaking_direction,5,S,"Nolan, Zimmer"
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","Pirates of the Caribbean , Dead men tell no tales or Salazar""s revenge apparently , is a terrible fifth installment to the already declining in quality franchise that should return to its roots before it kills itself .",4,76,145,24 May 2017,commercial_context,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","The main character , Jack Sparrow , has been reduced to a series of cheap slapstick and sexual innuendos .",4,76,145,24 May 2017,character_development,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","What bothered me most is that he isn""t clever anymore .",4,76,145,24 May 2017,character_development,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","His wits , or as they say in the movie , his "" luck "" has run out .",4,76,145,24 May 2017,character_development,3,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",In previous installments Jack got out of tough situations using skills,4,76,145,24 May 2017,story_plot,3,O,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",and cleverly planned out ( or spontaneous ) methods of escape that involve his surroundings .,4,76,145,24 May 2017,story_plot,3,O,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",Now it is all just random dumb slapstick luck .,4,76,145,24 May 2017,story_plot,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","His "" jokes "" are cringe worthy and very hard to listen to with exceptions that are very scarce .",4,76,145,24 May 2017,writing_dialogue,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",The two new characters that are designed to replace Elisabeth,4,76,145,24 May 2017,character_development,3,O,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","and Will aren""t as likable and don""t really have any arcs .",4,76,145,24 May 2017,character_development,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","That""s literally all I can say about them .",4,76,145,24 May 2017,character_development,3,O,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","The first out of two things that the movie has going for it is Javier Bardem""s character .",4,76,145,24 May 2017,acting_performance,4,S,Javier Bardem
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",Not his story or his arc but his acting and appearance .,4,76,145,24 May 2017,acting_performance,4,S,Javier Bardem
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",The plot is full of holes relating to the previous movies,4,76,145,24 May 2017,story_plot,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",and it has some really weird decisions throughout .,4,76,145,24 May 2017,story_plot,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",In general it is very cheesy .,4,76,145,24 May 2017,viewing_experience,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",The second and final thing that the movie has that is redeemable are the effects .,4,76,145,24 May 2017,technical_visuals,3,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
","They are spectacular in some scenes . That""s it .",4,76,145,24 May 2017,technical_visuals,4,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",The rest of this movie is quite bad .,4,76,145,24 May 2017,viewing_experience,2,S,None
Pirates of the Caribbean: Dead Men Tell No Tales," I do not know what these people are writing, this movie is terrible
",Maybe enjoyable for children . 4 . 7/10,4,76,145,24 May 2017,viewing_experience,4,S,None
La La Land," Pure... emotion
","It""s very obvious that this movie is made with the utmost passion for both films and music .",10,9,17,5 January 2017,filmmaking_direction,5,S,None
La La Land," Pure... emotion
",I found this movie to be enthralling and perfect .,10,9,17,5 January 2017,viewing_experience,5,S,None
La La Land," Pure... emotion
",I can not specify how much I loved this movie .,10,9,17,5 January 2017,emotion,5,S,None
La La Land," Pure... emotion
",Did I mention that I loved this movie ... Well I do .,10,9,17,5 January 2017,emotion,5,S,None
La La Land," Pure... emotion
",Unlike a lot of people I talk to I have no problems with musicals and I quite like them .,10,9,17,5 January 2017,genre_style,4,S,None
La La Land," Pure... emotion
","I""m going to make this short and sweet and try to list all the perfect things about this movie .",10,9,17,5 January 2017,viewing_experience,5,S,None
La La Land," Pure... emotion
","Since it""s a musical I feel I should mention that the songs , singing and dancing were absolutely flawless in execution .",10,9,17,5 January 2017,audio_music,5,S,None
La La Land," Pure... emotion
","I especially adored "" Fools who dream "" .",10,9,17,5 January 2017,audio_music,5,S,None
La La Land," Pure... emotion
",I am a huge fan of both leads,10,9,17,5 January 2017,acting_performance,5,S,None
La La Land," Pure... emotion
",and in my opinion this was a career best performance by the gorgeous Emma Stone and another brilliant performance by Gostling .,10,9,17,5 January 2017,acting_performance,5,S,"Emma Stone, Gostling"
La La Land," Pure... emotion
","Their chemistry was 100 % believable and they were very "" cute "" together .",10,9,17,5 January 2017,acting_performance,5,S,None
La La Land," Pure... emotion
",The plot itself focuses a lot on passion and dedication to that passion .,10,9,17,5 January 2017,story_plot,3,O,None
La La Land," Pure... emotion
",It tries to make people want to achieve their goals and follow their dreams in an active way .,10,9,17,5 January 2017,themes_messages,4,S,None
La La Land," Pure... emotion
",Directing and cinematography were absolutely beautiful .,10,9,17,5 January 2017,filmmaking_direction,5,S,None
La La Land," Pure... emotion
",I was born in L. A. So this movie made me very nostalgic,10,9,17,5 January 2017,emotion,3,S,None
La La Land," Pure... emotion
","and it showed the sort of "" artistic "" side of L. A. And I loved it .",10,9,17,5 January 2017,artistic_design,5,S,None
La La Land," Pure... emotion
",It is a gripping experience,10,9,17,5 January 2017,viewing_experience,4,S,None
La La Land," Pure... emotion
",but I would recommend watching this with a significant other . 11/10,10,9,17,5 January 2017,recommendation,5,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","I didn""t have expectations for this movie walking into it .",5,5,15,31 May 2017,expectation,3,O,None
Wonder Woman," Pretty good DC movie, pretty average movie
",I did see the 96 % score on RT,5,5,15,31 May 2017,commercial_context,3,O,None
Wonder Woman," Pretty good DC movie, pretty average movie
","but it didn""t make a difference because I was fairly sure it was the whole "" feminism "" thing that propelled the score .",5,5,15,31 May 2017,themes_messages,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",There is no way this movie was going to be better than movies like Shawshank or La La Land or any high rated Marvel movie .,5,5,15,31 May 2017,comparative_analysis,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","In short it isn""t but its a fairly competent movie .",5,5,15,31 May 2017,viewing_experience,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","My biggest problem with the movie is the "" formulaicness "" of it .",5,5,15,31 May 2017,writing_dialogue,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",It seems like it is just following the superhero movie formula .,5,5,15,31 May 2017,story_plot,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Especially the way the third act was realized .,5,5,15,31 May 2017,story_plot,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",My second biggest problem is the huge miscast of the villain ( not the general but the other one ) .,5,5,15,31 May 2017,casting_choices,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","The actor that plays him ( who I will not mention cause it""s a spoiler ) is great in general",5,5,15,31 May 2017,acting_performance,4,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","but he didn""t fit this role at all .",5,5,15,31 May 2017,casting_choices,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Some jokes that are completely directed towards men are a bit forced .,5,5,15,31 May 2017,writing_dialogue,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Some are pretty funny though .,5,5,15,31 May 2017,writing_dialogue,4,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Some of the action scenes were overflowing with slow motion which is epic and grand for the first 10 seconds,5,5,15,31 May 2017,filmmaking_direction,4,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",but then it becomes too much and it stops being a film technique and starts being a gimmick .,5,5,15,31 May 2017,filmmaking_direction,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",There are quite a few action scenes that felt a bit wonky in the choreography area and cgi area .,5,5,15,31 May 2017,technical_visuals,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",There are moments in this movie that I can only describe as cheesy .,5,5,15,31 May 2017,viewing_experience,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",I hate the word when it comes to film,5,5,15,31 May 2017,emotion,1,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",but it really works here .,5,5,15,31 May 2017,viewing_experience,4,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",In general the flaws make this movie a flick,5,5,15,31 May 2017,viewing_experience,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","and it would be a bad one if it weren""t for the good qualities .",5,5,15,31 May 2017,viewing_experience,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Gal Gadot is great .,5,5,15,31 May 2017,acting_performance,5,S,Gal Gadot
Wonder Woman," Pretty good DC movie, pretty average movie
","I liked her portrayal even though she is in no way revolutionary , she can fall flat sometimes in the film when it comes to facial expressions and conveying emotion .",5,5,15,31 May 2017,acting_performance,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",In my opinion Chris Pine steals the show when it comes to character arc and acting .,5,5,15,31 May 2017,acting_performance,5,S,Chris Pine
Wonder Woman," Pretty good DC movie, pretty average movie
",His character was the funniest and most charming in the film,5,5,15,31 May 2017,character_development,5,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","and maybe in all of dc""s films .",5,5,15,31 May 2017,comparative_analysis,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","There is a decision that the writers decided to make for Pines character at the very end of the movie that delighted me because it doesn""t usually happen in these types of superhero movies .",5,5,15,31 May 2017,story_plot,5,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Or even movies in general as a matter of fact . Good on them .,5,5,15,31 May 2017,themes_messages,4,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","Bremner , Taghmaoui and Rock play sidekicks to Pine""s character",5,5,15,31 May 2017,casting_choices,3,O,"Bremner, Taghmaoui, Rock, Pine"
Wonder Woman," Pretty good DC movie, pretty average movie
",and all of them did their job well .,5,5,15,31 May 2017,acting_performance,4,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",The main villain was fine and so was the other one .,5,5,15,31 May 2017,character_development,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","The story was fine , the action was mostly fine , the cinematography was a bit more than fine , the effects were mostly fine",5,5,15,31 May 2017,story_plot,3,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",and the acting was great .,5,5,15,31 May 2017,acting_performance,5,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
","There are more fines than greats in this movie so that""s why I""m giving it a lower rating than others .",5,5,15,31 May 2017,viewing_experience,2,S,None
Wonder Woman," Pretty good DC movie, pretty average movie
",Mainly because this film is just competent . Not brilliant . 6 . 8/10,5,5,15,31 May 2017,viewing_experience,3,S,None
Black Panther," Boring, over-political, tech fuzed mess
",My god are superheroes becoming one sided and formulaic .,4,207,452,15 February 2018,themes_messages,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
",Ryan Coogler seems to be good at recycling the most typical structure of a marvel superhero movie because he really missed a huge opportunity to make a good fun action packed flick .,4,207,452,15 February 2018,filmmaking_direction,2,S,Ryan Coogler
Black Panther," Boring, over-political, tech fuzed mess
","What we got instead was a boring , typical , overly technological and overly political deus ex machina fest of an attempt to make a marvel movie .",4,207,452,15 February 2018,story_plot,1,S,None
Black Panther," Boring, over-political, tech fuzed mess
",Boring characters plague this movie .,4,207,452,15 February 2018,character_development,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
",The main character played by Boseman is really really boring,4,207,452,15 February 2018,acting_performance,2,S,Boseman
Black Panther," Boring, over-political, tech fuzed mess
","and his "" son of a king "" arc can be found in any other similar character .",4,207,452,15 February 2018,character_development,3,O,None
Black Panther," Boring, over-political, tech fuzed mess
",Its really boring to see .,4,207,452,15 February 2018,viewing_experience,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
",Michael Jordan is the exaggerated villain who is bad cause being bad is bad,4,207,452,15 February 2018,character_development,2,S,Michael Jordan
Black Panther," Boring, over-political, tech fuzed mess
",and he is bad and revenge and badness .,4,207,452,15 February 2018,character_development,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
","We really shouldn""t judge a movie based on how much we agree with its politics .",4,207,452,15 February 2018,themes_messages,3,S,None
Black Panther," Boring, over-political, tech fuzed mess
",Any movie that should not be political that is lowers the quality of its own story by pandering to one particular mindset .,4,207,452,15 February 2018,themes_messages,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
",The cgi was at times too much and too bad for its own good .,4,207,452,15 February 2018,technical_visuals,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
","Technology is used very cheaply to get characters we are supposed to love out of sticky , impossible to survive situations and its really pathetic .",4,207,452,15 February 2018,story_plot,2,S,None
Black Panther," Boring, over-political, tech fuzed mess
","Typical , boring and overly political for a superhero movie4/10",4,207,452,15 February 2018,story_plot,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","Alien : Covenant has many good qualities , a few brilliant qualities and quite a few very bad qualities .",5,2,8,18 May 2017,viewing_experience,3,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","I""ll start with the good qualities .",5,2,8,18 May 2017,viewing_experience,3,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",This film fully succeeds in being a horror movie in most cases even though sometimes the movie is tonally unsure if it wants to be an eerie atmospheric sci / fi horror or an action movie .,5,2,8,18 May 2017,genre_style,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",Some scenes in the movie are visually disgusting ( which I thoroughly enjoyed ),5,2,8,18 May 2017,emotion,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","and quite scary , containing a lot of suspense and thrills .",5,2,8,18 May 2017,emotion,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","The "" chase "" and action scenes have all of the above qualities .",5,2,8,18 May 2017,story_plot,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",The Alien(s ) in general are utilized enjoyably .,5,2,8,18 May 2017,character_development,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",Atmosphere is most of the time achieved quite spectacularly .,5,2,8,18 May 2017,artistic_design,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","Particularly in the ( no spoilers ) first encounters , as well as later stages in the movie where suspense should be the primary focus.*(I will insert some bad qualities into this section later)*Michael Fassbender""s character(s ) are phenomenally portrayed",5,2,8,18 May 2017,acting_performance,5,S,Michael Fassbender
Alien: Covenant," Very divided opinion on whether this movie is good or not
",and he steals the show with each scene .,5,2,8,18 May 2017,acting_performance,5,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",Particularly the ones involving ( no spoilers ) a flute .,5,2,8,18 May 2017,audio_music,3,O,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","And finally , like almost every one of Scott""s movies , the film is beautiful .",5,2,8,18 May 2017,artistic_design,5,S,Scott
Alien: Covenant," Very divided opinion on whether this movie is good or not
","Now the bad qualities * ( Continuing the suspense topic as well as the tonal confusion ) * In the parts where the movie is , as previously mentioned , tonally confused , the movie takes a turn from being a horror movie to an action movie which posts a glaring problem to the story structure of the film as well as the previously mentioned atmospheric qualities .",5,2,8,18 May 2017,story_plot,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",It makes me sad that most of the characters in this film are as bad as in Prometheus ( which I personally found to be a garbage film ) .,5,2,8,18 May 2017,character_development,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","The only standout is Fassbender and in some cases Katherine Waterston ( only sometimes ) even though I really didn""t like that the films try to make Daniels Ripley 2 .",5,2,8,18 May 2017,acting_performance,2,S,"Fassbender, Katherine Waterston"
Alien: Covenant," Very divided opinion on whether this movie is good or not
",0 because it miserably fails at that .,5,2,8,18 May 2017,viewing_experience,1,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",The rest of the characters are obviously expandable and utterly boring .,5,2,8,18 May 2017,character_development,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",The only thing that was fun about them was watching them die .,5,2,8,18 May 2017,viewing_experience,4,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",Some things in the story make absolutely NO sense . Like in Prometheus,5,2,8,18 May 2017,story_plot,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",but that film as a whole made no sense .,5,2,8,18 May 2017,story_plot,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","A lot of questions I had about Prometheus are left unanswered ,",5,2,8,18 May 2017,story_plot,3,O,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","and yes I know "" MORE SEQUELS ARE ON THE WAY "" .",5,2,8,18 May 2017,commercial_context,3,O,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",Not only are questions left unanswered but some of the characters in the movie are really just plain stupid .,5,2,8,18 May 2017,character_development,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","It baffles me that "" Professional scientists "" go onto an uncharted planet without any form of body protection .",5,2,8,18 May 2017,character_development,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
",There are at least 50 of these types of stupid and un explainable decisions that the characters make .,5,2,8,18 May 2017,character_development,2,S,None
Alien: Covenant," Very divided opinion on whether this movie is good or not
","( Splitting up in a unfamiliar place , peeking where peeking shouldn""t occur , not isolating what or who should be isolated etc.)In general the film is a big mess even though I can safely say that I was entertained during a good chunk of the run time . 6/10 .",5,2,8,18 May 2017,viewing_experience,4,S,None
