movie_title,title,review,rating,helpful,total,date,topic,sentiment_score,subjectivity,person_name
The Evil Dead," An Undisputed Horror Classic
","Writer / director Sam Raimi really shows off his talent here , effectively combining gut - wrenching terror with stomach - churning gore to create a certain feeling of uneasiness in the viewer .",Null,0,1,31 August 2001,filmmaking_direction,5,S,Sam Raimi
The Evil Dead," An Undisputed Horror Classic
","And even though the actors tend to overdo it a bit ( a quality which actually adds to the creepiness of the demons ,",Null,0,1,31 August 2001,acting_performance,3,S,None
The Evil Dead," An Undisputed Horror Classic
","but detracts from the movie as a whole ) and some sequences are just a bit drawn out , anyone who appreciates a good scare will no doubt dig this film .",Null,0,1,31 August 2001,viewing_experience,3,S,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
","Nicely told yet unimpressive tale of Susanna , an 18 - year - old who adapts to a new life in an all - girl mental institution after attempting suicide via aspirin / vodka ( "" I had a headache ! "" ) .",Null,3,4,15 June 2001,story_plot,3,O,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
","Angelina Jolie plays Lisa Rowe , the asylum""s most infamous bigshot patient ,",Null,3,4,15 June 2001,character_development,3,O,Angelina Jolie
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
",and soon both her and the main character ( Ryder ) scheme to escape from the confines of the hospital .,Null,3,4,15 June 2001,story_plot,3,O,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
","Although they are great actresses , far too much screen time was given to Ryder and Jolie .",Null,3,4,15 June 2001,acting_performance,2,S,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
","So much so , that when something happens to the secondary characters we don""t know enough about them to really care .",Null,3,4,15 June 2001,character_development,2,S,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
","This was an OK film ,",Null,3,4,15 June 2001,viewing_experience,3,S,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
",but the book was probably much better .,Null,3,4,15 June 2001,comparative_analysis,3,S,None
"Girl, Interrupted"," This film suffers from borderline good-movie disorder.
",Based on a true story .,Null,3,4,15 June 2001,story_plot,3,O,None
There's Something About Mary," Good, tasteless fun!
",""" There""s Something About Mary "" is a surprisingly good , funny film that is perfect for anybody with an open mind .",Null,0,0,29 April 2000,viewing_experience,4,S,None
There's Something About Mary," Good, tasteless fun!
","It contains gags that could offend just about anyone , including gays , the physically handicapped ,",Null,0,0,29 April 2000,themes_messages,3,O,None
There's Something About Mary," Good, tasteless fun!
","and the mentally challenged ,",Null,0,0,29 April 2000,themes_messages,3,O,None
There's Something About Mary," Good, tasteless fun!
","but if you just take it for what it""s worth ( A JOKE )",Null,0,0,29 April 2000,viewing_experience,3,S,None
There's Something About Mary," Good, tasteless fun!
","and loosen up , you will most likely find this film and its cruel sense of humor enjoyable .",Null,0,0,29 April 2000,viewing_experience,4,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
",Filmmaker Stanley Kubrick was no stranger to controversy .,Null,1,2,6 May 2004,filmmaking_direction,3,O,Stanley Kubrick
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","Even though most of his efforts were highly praised by critics everywhere , films like PATHS OF GLORY , LOLITA , and DR .",Null,1,2,6 May 2004,filmmaking_direction,4,S,Stanley Kubrick
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
",STRANGELOVE rubbed a lot of people the wrong way .,Null,1,2,6 May 2004,viewing_experience,2,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","The same can be said about his 1971 film , A CLOCKWORK ORANGE , which received huge critical acclaim despite the fact that it is without a doubt the most notorious title in his filmography .",Null,1,2,6 May 2004,filmmaking_direction,4,S,Stanley Kubrick
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","A CLOCKWORK ORANGE is indeed an excellent picture ,",Null,1,2,6 May 2004,viewing_experience,5,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","but it""s not hard to see why it has earned such a sordid reputation .",Null,1,2,6 May 2004,themes_messages,3,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","Watching A CLOCKWORK ORANGE is like immersing yourself in a barbaric , futuristic nightmare .",Null,1,2,6 May 2004,viewing_experience,3,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","The cops are corrupt , the government is increasingly intrusive ,",Null,1,2,6 May 2004,story_plot,3,O,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","and the kids are getting their jollies from raping , robbing , and rumbling .",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","In other words , it""s just like today -- only much more surreal .",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","Kubrick""s vision of a violent , sadistic future is uniquely disturbing .",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","Rather than showing the chaotic , digitized , robotized , post- or near - apocalyptic future that we""re all used to seeing in other sci - fi movies , Kubrick opts for a colorful , vibrant , and unfittingly serene landscape .",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","The interiors are darkly lit and uncomfortably roomy , the furniture is gaudy and abstract ,",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
",and the architecture is almost Escher - like in its complexity .,Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","This sort of ` neo - apocalyptic "" setting is most likely what makes the film all the more alarming , since we as viewers are not accustomed to seeing such primitive acts of violence and barbarism atop a vibrant , modern - art backdrop .",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","Even the graphically violent scenes are orchestrated in an upbeat and dance - like fashion , such as the scene wherein Alex and his droogs sexually assault a woman to the tune of "" Singin "" in the Rain "" .",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
",The messages in A CLOCKWORK ORANGE are equally troubling .,Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","The film clearly stresses the importance of the human right to a free will ,",Null,1,2,6 May 2004,ERROR,3,ERROR,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","but it also makes clear the problems that come along with such a right -- namely , that given the choice , many people will choose to be hateful and vicious , simply because they can be .",Null,1,2,6 May 2004,themes_messages,2,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","A CLOCKWORK ORANGE also seems to suggest that there is no hope for dangerous individuals such as Alex ; that those who lack a conscience now will lack a conscience forever , regardless of what happens to them -- a troubling message indeed .",Null,1,2,6 May 2004,themes_messages,2,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","Though much of A CLOCKWORK ORANGE is overtly shocking , it is still a relatively humble film .",Null,1,2,6 May 2004,viewing_experience,3,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","It is evident that Kubrick had a lot to say with this movie ,",Null,1,2,6 May 2004,filmmaking_direction,3,S,Kubrick
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","but rather than deliberately blurt his ideas at the viewer to get his point across , he wisely chose to implement the tiniest of subtleties in order to convey his messages .",Null,1,2,6 May 2004,filmmaking_direction,4,S,Kubrick
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","This is what makes A CLOCKWORK ORANGE stay fresh and interesting , even with repeat viewings .",Null,1,2,6 May 2004,viewing_experience,4,S,None
A Clockwork Orange," A thoughtful and stylish film, although deeply troubling.
","It is one of those films where no matter how many times one sees it , he will always pick up on something new .",Null,1,2,6 May 2004,viewing_experience,3,S,None
Halloween," It's good, but is it really THAT good?
","HALLOWEEN , the infamous stalk "" n slash flick about an escaped lunatic bent on brutally murdering random teenagers , has often been hailed as the "" scariest movie of all time "" .",4,0,0,2 November 2002,genre_style,4,S,None
Halloween," It's good, but is it really THAT good?
","It has been compared to ( and sometimes even held above ) PSYCHO , THE EXORCIST , and THE TEXAS CHAINSAW MASSACRE .",4,0,0,2 November 2002,comparative_analysis,3,S,None
Halloween," It's good, but is it really THAT good?
","It was , until recently , the most successful , most profitable independent movie in cinema history .",4,0,0,2 November 2002,commercial_context,3,O,None
Halloween," It's good, but is it really THAT good?
","It helped launch the careers of several young , struggling actors and filmmakers .",4,0,0,2 November 2002,commercial_context,3,O,None
Halloween," It's good, but is it really THAT good?
","And as of 2002 , it has spawned seven big - budget sequels .",4,0,0,2 November 2002,commercial_context,3,O,None
Halloween," It's good, but is it really THAT good?
","Okay , so we""ve established the fact that John Carpenter""s HALLOWEEN has received a lot of attention and critical acclaim .",4,0,0,2 November 2002,commercial_context,3,O,John Carpenter
Halloween," It's good, but is it really THAT good?
","But honestly , is it really deserving of all of this praise ? Was it really worth all the hype surrounding it ? As a devout fan of not only horror movies , but of the art of filmmaking in general , I""m going to have to say no .",4,0,0,2 November 2002,viewing_experience,2,S,None
Halloween," It's good, but is it really THAT good?
","I strongly feel that HALLOWEEN , although stylish , horrifying , and generally well - made , should not be ranked among such classics as PSYCHO , T. C. M. , or ROSEMARY""S BABY .",4,0,0,2 November 2002,comparative_analysis,2,S,None
Halloween," It's good, but is it really THAT good?
",These films were far ahead of their time,4,0,0,2 November 2002,comparative_analysis,3,O,None
Halloween," It's good, but is it really THAT good?
",and broke new ground .,4,0,0,2 November 2002,comparative_analysis,3,O,None
Halloween," It's good, but is it really THAT good?
","HALLOWEEN , despite singlehandedly popularizing the slasher subgenre , was really nothing new , even for 1978 .",4,0,0,2 November 2002,comparative_analysis,2,S,None
Halloween," It's good, but is it really THAT good?
","Why didn""t films like A BAY OF BLOOD ( 1971 ) , I DISMEMBER MAMA ( 1974 ) , ALICE SWEET ALICE ( 1976 ) , or SUSPIRIA ( 1977 ) get this much credit ? They all had a formula similar to that of HALLOWEEN""s ,",4,0,0,2 November 2002,comparative_analysis,3,O,None
Halloween," It's good, but is it really THAT good?
","and in many ways , they were much better * ...",4,0,0,2 November 2002,comparative_analysis,3,O,None
Halloween," It's good, but is it really THAT good?
","And they were made just a few years before ! Even in Italy , birthplace of some of horror""s most talented filmmakers ( Dario Argento , Mario Bava , Ruggero Deodato , Lucio Fulci , etc .",4,0,0,2 November 2002,commercial_context,3,O,"Dario Argento, Mario Bava, Ruggero Deodato, Lucio Fulci"
Halloween," It's good, but is it really THAT good?
",") , HALLOWEEN is still considered a cult classic ! You""d think that a country that has been responsible for some of the most horrifying motion pictures ever made would""ve seen the fad for what it was ,",4,0,0,2 November 2002,commercial_context,4,S,None
Halloween," It's good, but is it really THAT good?
",and not have given in .,4,0,0,2 November 2002,story_plot,3,O,None
Halloween," It's good, but is it really THAT good?
","But I suppose trends like these are often international , especially when they originate from a nation as influential as the United States .",4,0,0,2 November 2002,commercial_context,3,O,None
Halloween," It's good, but is it really THAT good?
","Again , keep in mind that I""m not trying to say that HALLOWEEN is a bad movie ; only that it has been done many times before 1978 - -and better .",4,0,0,2 November 2002,comparative_analysis,2,S,None
Halloween," It's good, but is it really THAT good?
","* This particular comment does not apply to "" I DISMEMBER MAMA "" , which --ahem-- is not really what I""d consider a "" good movie "" .",4,0,0,2 November 2002,recommendation,2,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
",I must admit : I went to see this movie with a closed mind .,Null,1,3,23 August 2002,expectation,3,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","My sister , who seems to like virtually every movie ever made , had told me how "" bad "" this movie was , so I was very reluctant to see it .",Null,1,3,23 August 2002,expectation,2,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","After all , if she thought "" Dude , Where""s My Car ? "" was groundbreaking entertainment , then this must be REALLY bad .",Null,1,3,23 August 2002,comparative_analysis,2,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","I was pleasantly surprised , however .",Null,1,3,23 August 2002,viewing_experience,4,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
",SIGNS turned out to be the best movie I have seen so far this year .,Null,1,3,23 August 2002,viewing_experience,5,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","The story itself was very compelling and thought - provoking ,",Null,1,3,23 August 2002,story_plot,4,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
",and the ending was cleverly executed and succeeded in bringing satisfying closure .,Null,1,3,23 August 2002,story_plot,4,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","Mel Gibson , Joaquin Phoenix , and M. Night Shyamalan ( who also wrote , directed , and produced ) all played their parts exceptionally well , helping to sustain the film""s eerie atmosphere and ultra - thick tension .",Null,1,3,23 August 2002,acting_performance,5,S,"Mel Gibson, Joaquin Phoenix, M. Night Shyamalan"
Signs," Finally, a movie that deserves all the hype it's getting!
","If there""s one movie you see this year , make it SIGNS .",Null,1,3,23 August 2002,recommendation,5,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","You""ll be on the edge of your seat ,",Null,1,3,23 August 2002,viewing_experience,4,S,None
Signs," Finally, a movie that deserves all the hype it's getting!
","and you won""t be able to sleep for at least a week .",Null,1,3,23 August 2002,emotion,4,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",Peter Jackson has achieved the impossible with the LORD OF THE RINGS trilogy .,Null,2,4,6 April 2006,filmmaking_direction,5,S,Peter Jackson
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","He has crafted a motion picture that is not only technically perfect , but visually mind - blowing and immensely entertaining in every respect .",Null,2,4,6 April 2006,technical_visuals,5,S,Peter Jackson
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","And what""s more , Jackson has not only accomplished this feat once ,",Null,2,4,6 April 2006,filmmaking_direction,5,S,Peter Jackson
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","but three times in a row ! THE FELLOWSHIP OF THE RING and THE TWO TOWERS were exciting , breathtakingly beautiful motion pictures ,",Null,2,4,6 April 2006,viewing_experience,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",and THE RETURN OF THE KING is no different .,Null,2,4,6 April 2006,viewing_experience,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","Like its predecessors , RETURN is rich with dazzling special effects ; a haunting , melodic score ; and hundreds of amazingly well - choreographed battle sequencesall set against the stunning backdrop of rural New Zealand .",Null,2,4,6 April 2006,technical_visuals,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","The series flows seamlessly from one film to the next ,",Null,2,4,6 April 2006,editing_pacing,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","yet each film stands on its own as a unique , original work of cinematic art .",Null,2,4,6 April 2006,artistic_design,4,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","In THE RETURN OF THE KING , Frodo and Sam carry on their trek to Mount Doom to dispose of the One Ring , while a seemingly endless war for the future of Middle Earth rages on around them .",Null,2,4,6 April 2006,story_plot,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","Meanwhile , Aragorn , Legolas , and Gimli all venture to the Cursed Mountains to seek assistance from the lost souls who forever dwell there ; as the beautiful elfin queen Arwen is torn between her father""s wishes of joining her people for eternal life and her own desire to sacrifice her immortality in order to be with Aragorn .",Null,2,4,6 April 2006,story_plot,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","There""s a lot going on in the LORD OF THE RINGS films , and unless you""re already familiar with the story ( I wasn""t ) , it can be difficult to keep track of the many characters and subplots .",Null,2,4,6 April 2006,story_plot,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","Broken down , the LORD OF THE RINGS storyline is nothing more than a good - versus - evil tale , albeit a complex , multilayered one .",Null,2,4,6 April 2006,themes_messages,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","The pacing is suitably evenhanded , allotting equal amounts of screen time to the various colorful characters and journeys taking place within Middle Earth .",Null,2,4,6 April 2006,editing_pacing,4,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","THE RETURN OF THE KING never once falls into the trap of showing too much or too little of a certain subplot ,",Null,2,4,6 April 2006,story_plot,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",and it never progresses too far without providing ample information about what is taking place elsewhere .,Null,2,4,6 April 2006,story_plot,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","Though I was impressed with virtually every facet of the RINGS trilogy , what strikes me most about these films is Jackson""s astounding attention to detail .",Null,2,4,6 April 2006,filmmaking_direction,5,S,Jackson
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","Every shot is impeccably executed , right down to the last frame .",Null,2,4,6 April 2006,technical_visuals,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","The set design , costumes , weaponry , and even the traits and mannerisms of the different races of characters are perfectly and meticulously conceived .",Null,2,4,6 April 2006,artistic_design,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","The amount of time and dedication invested into these films is truly unfathomablejust take a look at the credits ! The computer - generated characters are some of the most impressive I have ever seen , particularly the subtle movements and detailed facial expressions of Gollum .",Null,2,4,6 April 2006,technical_visuals,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","However , the CG creatures still lack the naturalism of organic movement ,",Null,2,4,6 April 2006,technical_visuals,2,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",and at times their interaction with human characters seems too obviously staged .,Null,2,4,6 April 2006,technical_visuals,2,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","There""s a certain fluid , overly smooth quality of their movement that makes it seem artificial .",Null,2,4,6 April 2006,technical_visuals,2,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","We certainly have come a long way in the field of computer animation ,",Null,2,4,6 April 2006,technical_visuals,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",but we still have quite a ways to go to combine it with live action,Null,2,4,6 April 2006,technical_visuals,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",and make it seem completely believable .,Null,2,4,6 April 2006,technical_visuals,3,O,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","This is not to say that the CG in LORD OF THE RINGS isn""t great , just that it""s not perfect .",Null,2,4,6 April 2006,technical_visuals,4,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","Still , it""s probably as close to perfection as is humanly possible at this point .",Null,2,4,6 April 2006,technical_visuals,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
","THE RETURN OF THE KING swept the Academy Awards in 2004 , raking in a well - deserved , unprecedented eleven Oscars .",Null,2,4,6 April 2006,commercial_context,5,S,None
The Lord of the Rings: The Return of the King," A breathtakingly beautiful, utterly perfect film
",Not bad for a guy whose first foray into feature film - making was a low - budget gorefest about flesh - eating aliens !,Null,2,4,6 April 2006,filmmaking_direction,4,S,None
Cube," Great concept is muddled by too many glaring flaws
","The premise of CUBE is an interesting , highly original one : six complete strangers awaken in a cubical maze / prison with absolutely no recollection of how they got there .",Null,1,2,3 October 2002,story_plot,4,S,None
Cube," Great concept is muddled by too many glaring flaws
","Each of the characters has his or her own unique talent , which helps the party in their quest to escape , avoid the maze""s deadly traps , and find answers as to why they were captured and imprisoned .",Null,1,2,3 October 2002,character_development,4,S,None
Cube," Great concept is muddled by too many glaring flaws
","It sounds awesome , and the film""s trailer is certainly intriguing , but you may be disappointed .",Null,1,2,3 October 2002,expectation,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","CUBE""s major fault is the overdone , unbelievable character development .",Null,1,2,3 October 2002,character_development,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Everyone in this movie seems to have bipolar disorder , as they all turn from friendly to hostile ( or , in one particular case , downright evil ) , then back again without question .",Null,1,2,3 October 2002,character_development,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Even for a situation this serious , there""s far too many unrealistic emotional loops for the movie""s span of 1 - 2 days .",Null,1,2,3 October 2002,story_plot,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Also , why doesn""t anybody complain about being hungry or thirsty ? Another area where the film falls flat has to do with its inconsistencies involving mathematics .",Null,1,2,3 October 2002,story_plot,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","CUBE relies heavily on math by assigning numbers to each of the rooms , which supposedly represent their coordinates on a three - dimensional grid .",Null,1,2,3 October 2002,story_plot,3,O,None
Cube," Great concept is muddled by too many glaring flaws
","Leaven , this math - whiz character ( who does virtually all of the work in the movie ) , can quickly and easily decipher their position , a process which is theoretically a long , draining , and frustrating one .",Null,1,2,3 October 2002,character_development,3,O,None
Cube," Great concept is muddled by too many glaring flaws
","Sure , she may be a math whiz ,",Null,1,2,3 October 2002,character_development,3,O,None
Cube," Great concept is muddled by too many glaring flaws
","but then why did she have such a hard time determining if three - digit numbers were prime back towards the beginning of the film ? She concentrates for several seconds on numbers that are very obviously not prime , such as even numbers and numbers that are multiples of five .",Null,1,2,3 October 2002,character_development,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Many people who have absolutely no mathematical talent whatsoever ( take me , for example ) are able remember these sixth - grade rules .",Null,1,2,3 October 2002,character_development,3,S,None
Cube," Great concept is muddled by too many glaring flaws
","Later on in the movie , she dismisses certain complex math problems as being impossible to figure out mentally due to the numbers being astronomical .",Null,1,2,3 October 2002,character_development,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Mind you , these are the exact same types of problems that she had no trouble solving earlier .",Null,1,2,3 October 2002,character_development,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Another gripe I had with CUBE is that it can""t make up its mind whether it wants to be realistic or surreal .",Null,1,2,3 October 2002,story_plot,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","It""s okay to blend the two to a certain degree ,",Null,1,2,3 October 2002,themes_messages,3,O,None
Cube," Great concept is muddled by too many glaring flaws
",but this movie fails by resorting to an unsatisfying middle ground .,Null,1,2,3 October 2002,story_plot,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","If the movie lived up to its ideal surrealistic potential , then it would have been far more existential and reminiscent of the classic surrealist play NO EXIT than of some nameless suspense / thriller action flick .",Null,1,2,3 October 2002,themes_messages,4,S,None
Cube," Great concept is muddled by too many glaring flaws
",CUBE would have been so much better off not trying to give a concrete explanation about the labyrinth .,Null,1,2,3 October 2002,story_plot,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","The character""s original thoughts and assumptions were much more exciting and thought - provoking than the dull , unsatisfying answers given by Worth , the character who , believe it or not , was contracted to draw blueprints for the cube""s outer shell .",Null,1,2,3 October 2002,character_development,2,S,None
Cube," Great concept is muddled by too many glaring flaws
","Still , CUBE is not a terrible movie .",Null,1,2,3 October 2002,viewing_experience,3,S,None
Cube," Great concept is muddled by too many glaring flaws
","At times it""s exciting , it""s unnerving , and it""s fascinating .",Null,1,2,3 October 2002,viewing_experience,4,S,None
Cube," Great concept is muddled by too many glaring flaws
","And visually , its a masterpiece .",Null,1,2,3 October 2002,artistic_design,5,S,None
Cube," Great concept is muddled by too many glaring flaws
","The single set used to depict all the 14""x14""x14 "" rooms looks terrific , the cinematography is really clever ,",Null,1,2,3 October 2002,technical_visuals,5,S,None
Cube," Great concept is muddled by too many glaring flaws
",and the gore effects ( which are included but not really needed ) are EXTREMELY realistic and disturbing .,Null,1,2,3 October 2002,technical_visuals,4,S,None
Cube," Great concept is muddled by too many glaring flaws
","Plus , as I mentioned earlier , the basic yet innovative plot line of CUBE simply can""t be beat .",Null,1,2,3 October 2002,story_plot,5,S,None
